ec,contest,sido,gusigun,emd,gubun,candidates,votes,top1,top2,total
3,충청북도,충청북도,영동군,황간면,선거일투표,더불어민주당 신용한|국민의힘 김영환,473|890,890,473,1363
3,충청북도,충청북도,영동군,추풍령면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,170|279,279,170,449
3,충청북도,충청북도,영동군,추풍령면,선거일투표,더불어민주당 신용한|국민의힘 김영환,225|570,570,225,795
3,충청북도,충청북도,영동군,매곡면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,236|223,236,223,459
3,충청북도,충청북도,영동군,매곡면,선거일투표,더불어민주당 신용한|국민의힘 김영환,194|418,418,194,612
3,충청북도,충청북도,영동군,상촌면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,294|277,294,277,571
3,충청북도,충청북도,영동군,상촌면,선거일투표,더불어민주당 신용한|국민의힘 김영환,227|521,521,227,748
3,충청북도,충청북도,영동군,양강면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,558|421,558,421,979
3,충청북도,충청북도,영동군,양강면,선거일투표,더불어민주당 신용한|국민의힘 김영환,341|555,555,341,896
3,충청북도,충청북도,영동군,용화면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,110|138,138,110,248
3,충청북도,충청북도,영동군,용화면,선거일투표,더불어민주당 신용한|국민의힘 김영환,130|161,161,130,291
3,충청북도,충청북도,영동군,학산면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,366|322,366,322,688
3,충청북도,충청북도,영동군,학산면,선거일투표,더불어민주당 신용한|국민의힘 김영환,293|504,504,293,797
3,충청북도,충청북도,영동군,양산면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,213|237,237,213,450
3,충청북도,충청북도,영동군,양산면,선거일투표,더불어민주당 신용한|국민의힘 김영환,186|366,366,186,552
3,충청북도,충청북도,영동군,심천면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,346|354,354,346,700
3,충청북도,충청북도,영동군,심천면,선거일투표,더불어민주당 신용한|국민의힘 김영환,344|621,621,344,965
3,충청북도,충청북도,보은군,보은읍,관내사전투표,더불어민주당 신용한|국민의힘 김영환,2002|1486,2002,1486,3488
3,충청북도,충청북도,보은군,보은읍,선거일투표,더불어민주당 신용한|국민의힘 김영환,1775|2381,2381,1775,4156
3,충청북도,충청북도,보은군,속리산면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,276|252,276,252,528
3,충청북도,충청북도,보은군,속리산면,선거일투표,더불어민주당 신용한|국민의힘 김영환,208|354,354,208,562
3,충청북도,충청북도,보은군,장안면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,215|139,215,139,354
3,충청북도,충청북도,보은군,장안면,선거일투표,더불어민주당 신용한|국민의힘 김영환,207|247,247,207,454
3,충청북도,충청북도,보은군,마로면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,304|219,304,219,523
3,충청북도,충청북도,보은군,마로면,선거일투표,더불어민주당 신용한|국민의힘 김영환,311|541,541,311,852
3,충청북도,충청북도,보은군,탄부면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,209|183,209,183,392
3,충청북도,충청북도,보은군,탄부면,선거일투표,더불어민주당 신용한|국민의힘 김영환,210|332,332,210,542
3,충청북도,충청북도,보은군,삼승면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,364|338,364,338,702
3,충청북도,충청북도,보은군,삼승면,선거일투표,더불어민주당 신용한|국민의힘 김영환,232|338,338,232,570
3,충청북도,충청북도,보은군,수한면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,266|251,266,251,517
3,충청북도,충청북도,보은군,수한면,선거일투표,더불어민주당 신용한|국민의힘 김영환,214|401,401,214,615
3,충청북도,충청북도,보은군,회남면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,80|92,92,80,172
3,충청북도,충청북도,보은군,회남면,선거일투표,더불어민주당 신용한|국민의힘 김영환,72|189,189,72,261
3,충청북도,충청북도,보은군,회인면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,192|216,216,192,408
3,충청북도,충청북도,보은군,회인면,선거일투표,더불어민주당 신용한|국민의힘 김영환,186|410,410,186,596
3,충청북도,충청북도,보은군,내북면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,219|229,229,219,448
3,충청북도,충청북도,보은군,내북면,선거일투표,더불어민주당 신용한|국민의힘 김영환,171|325,325,171,496
3,충청북도,충청북도,보은군,산외면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,225|211,225,211,436
3,충청북도,충청북도,보은군,산외면,선거일투표,더불어민주당 신용한|국민의힘 김영환,224|383,383,224,607
3,충청북도,충청북도,옥천군,옥천읍,관내사전투표,더불어민주당 신용한|국민의힘 김영환,4246|2159,4246,2159,6405
3,충청북도,충청북도,옥천군,옥천읍,선거일투표,더불어민주당 신용한|국민의힘 김영환,4237|4850,4850,4237,9087
3,충청북도,충청북도,옥천군,동이면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,372|308,372,308,680
3,충청북도,충청북도,옥천군,동이면,선거일투표,더불어민주당 신용한|국민의힘 김영환,345|700,700,345,1045
3,충청북도,충청북도,옥천군,안남면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,213|161,213,161,374
3,충청북도,충청북도,옥천군,안남면,선거일투표,더불어민주당 신용한|국민의힘 김영환,158|301,301,158,459
3,충청북도,충청북도,옥천군,안내면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,192|205,205,192,397
3,충청북도,충청북도,옥천군,안내면,선거일투표,더불어민주당 신용한|국민의힘 김영환,215|506,506,215,721
3,충청북도,충청북도,옥천군,청성면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,221|221,221,221,442
3,충청북도,충청북도,옥천군,청성면,선거일투표,더불어민주당 신용한|국민의힘 김영환,254|418,418,254,672
3,충청북도,충청북도,옥천군,청산면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,387|366,387,366,753
3,충청북도,충청북도,옥천군,청산면,선거일투표,더불어민주당 신용한|국민의힘 김영환,355|623,623,355,978
3,충청북도,충청북도,옥천군,이원면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,541|453,541,453,994
3,충청북도,충청북도,옥천군,이원면,선거일투표,더불어민주당 신용한|국민의힘 김영환,430|703,703,430,1133
3,충청북도,충청북도,옥천군,군서면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,279|213,279,213,492
3,충청북도,충청북도,옥천군,군서면,선거일투표,더불어민주당 신용한|국민의힘 김영환,269|538,538,269,807
3,충청북도,충청북도,옥천군,군북면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,393|274,393,274,667
3,충청북도,충청북도,옥천군,군북면,선거일투표,더불어민주당 신용한|국민의힘 김영환,320|588,588,320,908
3,충청북도,충청북도,음성군,음성읍,관내사전투표,더불어민주당 신용한|국민의힘 김영환,2264|1209,2264,1209,3473
3,충청북도,충청북도,음성군,음성읍,선거일투표,더불어민주당 신용한|국민의힘 김영환,1983|2651,2651,1983,4634
3,충청북도,충청북도,음성군,금왕읍,관내사전투표,더불어민주당 신용한|국민의힘 김영환,2377|961,2377,961,3338
3,충청북도,충청북도,음성군,금왕읍,선거일투표,더불어민주당 신용한|국민의힘 김영환,2472|2883,2883,2472,5355
3,충청북도,충청북도,음성군,대소읍,관내사전투표,더불어민주당 신용한|국민의힘 김영환,2128|759,2128,759,2887
3,충청북도,충청북도,음성군,대소읍,선거일투표,더불어민주당 신용한|국민의힘 김영환,2930|2774,2930,2774,5704
3,충청북도,충청북도,음성군,소이면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,483|273,483,273,756
3,충청북도,충청북도,음성군,소이면,선거일투표,더불어민주당 신용한|국민의힘 김영환,306|534,534,306,840
3,충청북도,충청북도,음성군,원남면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,411|278,411,278,689
3,충청북도,충청북도,음성군,원남면,선거일투표,더불어민주당 신용한|국민의힘 김영환,338|587,587,338,925
3,충청북도,충청북도,음성군,맹동면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,1720|518,1720,518,2238
3,충청북도,충청북도,음성군,맹동면,선거일투표,더불어민주당 신용한|국민의힘 김영환,1770|1638,1770,1638,3408
3,충청북도,충청북도,음성군,삼성면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,657|415,657,415,1072
3,충청북도,충청북도,음성군,삼성면,선거일투표,더불어민주당 신용한|국민의힘 김영환,703|1180,1180,703,1883
3,충청북도,충청북도,음성군,생극면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,581|342,581,342,923
3,충청북도,충청북도,음성군,생극면,선거일투표,더불어민주당 신용한|국민의힘 김영환,491|833,833,491,1324
3,충청북도,충청북도,음성군,감곡면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,988|547,988,547,1535
3,충청북도,충청북도,음성군,감곡면,선거일투표,더불어민주당 신용한|국민의힘 김영환,1052|1678,1678,1052,2730
3,충청북도,충청북도,진천군,진천읍,관내사전투표,더불어민주당 신용한|국민의힘 김영환,3282|1354,3282,1354,4636
3,충청북도,충청북도,진천군,진천읍,선거일투표,더불어민주당 신용한|국민의힘 김영환,4123|4498,4498,4123,8621
3,충청북도,충청북도,진천군,덕산읍,관내사전투표,더불어민주당 신용한|국민의힘 김영환,2913|668,2913,668,3581
3,충청북도,충청북도,진천군,덕산읍,선거일투표,더불어민주당 신용한|국민의힘 김영환,4147|2925,4147,2925,7072
3,충청북도,충청북도,진천군,초평면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,385|204,385,204,589
3,충청북도,충청북도,진천군,초평면,선거일투표,더불어민주당 신용한|국민의힘 김영환,360|612,612,360,972
3,충청북도,충청북도,진천군,문백면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,348|199,348,199,547
3,충청북도,충청북도,진천군,문백면,선거일투표,더불어민주당 신용한|국민의힘 김영환,483|741,741,483,1224
3,충청북도,충청북도,진천군,백곡면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,273|200,273,200,473
3,충청북도,충청북도,진천군,백곡면,선거일투표,더불어민주당 신용한|국민의힘 김영환,203|535,535,203,738
3,충청북도,충청북도,진천군,이월면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,821|437,821,437,1258
3,충청북도,충청북도,진천군,이월면,선거일투표,더불어민주당 신용한|국민의힘 김영환,784|1075,1075,784,1859
3,충청북도,충청북도,진천군,광혜원면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,1409|531,1409,531,1940
3,충청북도,충청북도,진천군,광혜원면,선거일투표,더불어민주당 신용한|국민의힘 김영환,1201|1365,1365,1201,2566
3,충청북도,충청북도,괴산군,괴산읍,관내사전투표,더불어민주당 신용한|국민의힘 김영환,1582|978,1582,978,2560
3,충청북도,충청북도,괴산군,괴산읍,선거일투표,더불어민주당 신용한|국민의힘 김영환,1051|1704,1704,1051,2755
3,충청북도,충청북도,괴산군,감물면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,309|249,309,249,558
3,충청북도,충청북도,괴산군,감물면,선거일투표,더불어민주당 신용한|국민의힘 김영환,219|423,423,219,642
3,충청북도,충청북도,괴산군,장연면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,231|272,272,231,503
3,충청북도,충청북도,괴산군,장연면,선거일투표,더불어민주당 신용한|국민의힘 김영환,195|424,424,195,619
3,충청북도,충청북도,괴산군,연풍면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,326|342,342,326,668
3,충청북도,충청북도,괴산군,연풍면,선거일투표,더불어민주당 신용한|국민의힘 김영환,219|500,500,219,719
3,충청북도,충청북도,괴산군,칠성면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,544|425,544,425,969
3,충청북도,충청북도,괴산군,칠성면,선거일투표,더불어민주당 신용한|국민의힘 김영환,386|623,623,386,1009
3,충청북도,충청북도,괴산군,문광면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,402|276,402,276,678
3,충청북도,충청북도,괴산군,문광면,선거일투표,더불어민주당 신용한|국민의힘 김영환,309|417,417,309,726
3,충청북도,충청북도,괴산군,청천면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,513|609,609,513,1122
3,충청북도,충청북도,괴산군,청천면,선거일투표,더불어민주당 신용한|국민의힘 김영환,595|1311,1311,595,1906
3,충청북도,충청북도,괴산군,청안면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,388|328,388,328,716
3,충청북도,충청북도,괴산군,청안면,선거일투표,더불어민주당 신용한|국민의힘 김영환,411|720,720,411,1131
3,충청북도,충청북도,괴산군,사리면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,326|319,326,319,645
3,충청북도,충청북도,괴산군,사리면,선거일투표,더불어민주당 신용한|국민의힘 김영환,305|631,631,305,936
3,충청북도,충청북도,괴산군,소수면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,381|295,381,295,676
3,충청북도,충청북도,괴산군,소수면,선거일투표,더불어민주당 신용한|국민의힘 김영환,258|439,439,258,697
3,충청북도,충청북도,괴산군,불정면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,400|401,401,400,801
3,충청북도,충청북도,괴산군,불정면,선거일투표,더불어민주당 신용한|국민의힘 김영환,293|605,605,293,898
3,충청북도,충청북도,증평군,증평읍,관내사전투표,더불어민주당 신용한|국민의힘 김영환,4272|1951,4272,1951,6223
3,충청북도,충청북도,증평군,증평읍,선거일투표,더불어민주당 신용한|국민의힘 김영환,4449|5403,5403,4449,9852
3,충청북도,충청북도,증평군,도안면,관내사전투표,더불어민주당 신용한|국민의힘 김영환,183|105,183,105,288
3,충청북도,충청북도,증평군,도안면,선거일투표,더불어민주당 신용한|국민의힘 김영환,188|373,373,188,561
3,충청남도,충청남도,천안시서북구,성환읍,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,1846|1006,1846,1006,2852
3,충청남도,충청남도,천안시서북구,성환읍,선거일투표,더불어민주당 박수현|국민의힘 김태흠,2795|4131,4131,2795,6926
3,충청남도,충청남도,천안시서북구,성거읍,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,1398|589,1398,589,1987
3,충청남도,충청남도,천안시서북구,성거읍,선거일투표,더불어민주당 박수현|국민의힘 김태흠,2820|3057,3057,2820,5877
3,충청남도,충청남도,천안시서북구,직산읍,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,1707|830,1707,830,2537
3,충청남도,충청남도,천안시서북구,직산읍,선거일투표,더불어민주당 박수현|국민의힘 김태흠,2320|2721,2721,2320,5041
3,충청남도,충청남도,천안시서북구,입장면,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,756|465,756,465,1221
3,충청남도,충청남도,천안시서북구,입장면,선거일투표,더불어민주당 박수현|국민의힘 김태흠,886|1432,1432,886,2318
3,충청남도,충청남도,천안시서북구,쌍용1동,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,954|485,954,485,1439
3,충청남도,충청남도,천안시서북구,쌍용1동,선거일투표,더불어민주당 박수현|국민의힘 김태흠,1513|2296,2296,1513,3809
3,충청남도,충청남도,천안시서북구,쌍용2동,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,2547|1004,2547,1004,3551
3,충청남도,충청남도,천안시서북구,쌍용2동,선거일투표,더불어민주당 박수현|국민의힘 김태흠,4949|5550,5550,4949,10499
3,충청남도,충청남도,천안시서북구,쌍용3동,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,1701|625,1701,625,2326
3,충청남도,충청남도,천안시서북구,쌍용3동,선거일투표,더불어민주당 박수현|국민의힘 김태흠,2371|2944,2944,2371,5315
3,충청남도,충청남도,천안시서북구,백석동,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,2200|718,2200,718,2918
3,충청남도,충청남도,천안시서북구,백석동,선거일투표,더불어민주당 박수현|국민의힘 김태흠,6675|5641,6675,5641,12316
3,충청남도,충청남도,천안시서북구,불당1동,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,1752|552,1752,552,2304
3,충청남도,충청남도,천안시서북구,불당1동,선거일투표,더불어민주당 박수현|국민의힘 김태흠,5200|4749,5200,4749,9949
3,충청남도,충청남도,천안시서북구,불당2동,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,3043|1081,3043,1081,4124
3,충청남도,충청남도,천안시서북구,불당2동,선거일투표,더불어민주당 박수현|국민의힘 김태흠,5531|4959,5531,4959,10490
3,충청남도,충청남도,천안시서북구,부성1동,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,3173|1015,3173,1015,4188
3,충청남도,충청남도,천안시서북구,부성1동,선거일투표,더불어민주당 박수현|국민의힘 김태흠,8828|8384,8828,8384,17212
3,충청남도,충청남도,천안시서북구,부성2동,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,3352|984,3352,984,4336
3,충청남도,충청남도,천안시서북구,부성2동,선거일투표,더불어민주당 박수현|국민의힘 김태흠,10258|7769,10258,7769,18027
3,충청남도,충청남도,천안시동남구,목천읍,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,1437|651,1437,651,2088
3,충청남도,충청남도,천안시동남구,목천읍,선거일투표,더불어민주당 박수현|국민의힘 김태흠,3290|3601,3601,3290,6891
3,충청남도,충청남도,천안시동남구,풍세면,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,856|405,856,405,1261
3,충청남도,충청남도,천안시동남구,풍세면,선거일투표,더불어민주당 박수현|국민의힘 김태흠,1344|1807,1807,1344,3151
3,충청남도,충청남도,천안시동남구,광덕면,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,335|210,335,210,545
3,충청남도,충청남도,천안시동남구,광덕면,선거일투표,더불어민주당 박수현|국민의힘 김태흠,462|1109,1109,462,1571
3,충청남도,충청남도,천안시동남구,북면,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,278|150,278,150,428
3,충청남도,충청남도,천안시동남구,북면,선거일투표,더불어민주당 박수현|국민의힘 김태흠,432|877,877,432,1309
3,충청남도,충청남도,천안시동남구,성남면,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,352|251,352,251,603
3,충청남도,충청남도,천안시동남구,성남면,선거일투표,더불어민주당 박수현|국민의힘 김태흠,272|669,669,272,941
3,충청남도,충청남도,천안시동남구,수신면,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,244|149,244,149,393
3,충청남도,충청남도,천안시동남구,수신면,선거일투표,더불어민주당 박수현|국민의힘 김태흠,178|418,418,178,596
3,충청남도,충청남도,천안시동남구,병천면,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,716|452,716,452,1168
3,충청남도,충청남도,천안시동남구,병천면,선거일투표,더불어민주당 박수현|국민의힘 김태흠,582|1122,1122,582,1704
3,충청남도,충청남도,천안시동남구,동면,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,166|219,219,166,385
3,충청남도,충청남도,천안시동남구,동면,선거일투표,더불어민주당 박수현|국민의힘 김태흠,185|426,426,185,611
3,충청남도,충청남도,천안시동남구,중앙동,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,474|353,474,353,827
3,충청남도,충청남도,천안시동남구,중앙동,선거일투표,더불어민주당 박수현|국민의힘 김태흠,482|923,923,482,1405
3,충청남도,충청남도,천안시동남구,문성동,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,734|272,734,272,1006
3,충청남도,충청남도,천안시동남구,문성동,선거일투표,더불어민주당 박수현|국민의힘 김태흠,1092|1296,1296,1092,2388
3,충청남도,충청남도,천안시동남구,원성1동,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,528|308,528,308,836
3,충청남도,충청남도,천안시동남구,원성1동,선거일투표,더불어민주당 박수현|국민의힘 김태흠,882|1560,1560,882,2442
3,충청남도,충청남도,천안시동남구,원성2동,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,707|419,707,419,1126
3,충청남도,충청남도,천안시동남구,원성2동,선거일투표,더불어민주당 박수현|국민의힘 김태흠,940|1773,1773,940,2713
3,충청남도,충청남도,천안시동남구,봉명동,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,1184|574,1184,574,1758
3,충청남도,충청남도,천안시동남구,봉명동,선거일투표,더불어민주당 박수현|국민의힘 김태흠,2147|2813,2813,2147,4960
3,충청남도,충청남도,천안시동남구,일봉동,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,1100|556,1100,556,1656
3,충청남도,충청남도,천안시동남구,일봉동,선거일투표,더불어민주당 박수현|국민의힘 김태흠,3509|3751,3751,3509,7260
3,충청남도,충청남도,천안시동남구,신방동,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,2823|928,2823,928,3751
3,충청남도,충청남도,천안시동남구,신방동,선거일투표,더불어민주당 박수현|국민의힘 김태흠,6908|5849,6908,5849,12757
3,충청남도,충청남도,천안시동남구,청룡동,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,4103|1566,4103,1566,5669
3,충청남도,충청남도,천안시동남구,청룡동,선거일투표,더불어민주당 박수현|국민의힘 김태흠,8973|9225,9225,8973,18198
3,충청남도,충청남도,천안시동남구,신안동,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,2379|1077,2379,1077,3456
3,충청남도,충청남도,천안시동남구,신안동,선거일투표,더불어민주당 박수현|국민의힘 김태흠,5590|6942,6942,5590,12532
3,충청남도,충청남도,천안시동남구,성정1동,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,857|415,857,415,1272
3,충청남도,충청남도,천안시동남구,성정1동,선거일투표,더불어민주당 박수현|국민의힘 김태흠,1957|2903,2903,1957,4860
3,충청남도,충청남도,천안시동남구,성정2동,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,1277|580,1277,580,1857
3,충청남도,충청남도,천안시동남구,성정2동,선거일투표,더불어민주당 박수현|국민의힘 김태흠,2185|2959,2959,2185,5144
3,충청남도,충청남도,공주시,유구읍,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,764|522,764,522,1286
3,충청남도,충청남도,공주시,유구읍,선거일투표,더불어민주당 박수현|국민의힘 김태흠,903|1863,1863,903,2766
3,충청남도,충청남도,공주시,이인면,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,344|186,344,186,530
3,충청남도,충청남도,공주시,이인면,선거일투표,더불어민주당 박수현|국민의힘 김태흠,436|673,673,436,1109
3,충청남도,충청남도,공주시,탄천면,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,279|169,279,169,448
3,충청남도,충청남도,공주시,탄천면,선거일투표,더불어민주당 박수현|국민의힘 김태흠,365|547,547,365,912
3,충청남도,충청남도,공주시,계룡면,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,546|369,546,369,915
3,충청남도,충청남도,공주시,계룡면,선거일투표,더불어민주당 박수현|국민의힘 김태흠,726|1056,1056,726,1782
3,충청남도,충청남도,공주시,반포면,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,469|281,469,281,750
3,충청남도,충청남도,공주시,반포면,선거일투표,더불어민주당 박수현|국민의힘 김태흠,462|926,926,462,1388
3,충청남도,충청남도,공주시,의당면,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,813|398,813,398,1211
3,충청남도,충청남도,공주시,의당면,선거일투표,더불어민주당 박수현|국민의힘 김태흠,577|793,793,577,1370
3,충청남도,충청남도,공주시,정안면,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,544|340,544,340,884
3,충청남도,충청남도,공주시,정안면,선거일투표,더불어민주당 박수현|국민의힘 김태흠,559|903,903,559,1462
3,충청남도,충청남도,공주시,우성면,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,403|222,403,222,625
3,충청남도,충청남도,공주시,우성면,선거일투표,더불어민주당 박수현|국민의힘 김태흠,833|1194,1194,833,2027
3,충청남도,충청남도,공주시,사곡면,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,324|223,324,223,547
3,충청남도,충청남도,공주시,사곡면,선거일투표,더불어민주당 박수현|국민의힘 김태흠,361|536,536,361,897
3,충청남도,충청남도,공주시,신풍면,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,388|282,388,282,670
3,충청남도,충청남도,공주시,신풍면,선거일투표,더불어민주당 박수현|국민의힘 김태흠,336|595,595,336,931
3,충청남도,충청남도,공주시,중학동,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,510|203,510,203,713
3,충청남도,충청남도,공주시,중학동,선거일투표,더불어민주당 박수현|국민의힘 김태흠,641|858,858,641,1499
3,충청남도,충청남도,공주시,웅진동,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,1065|543,1065,543,1608
3,충청남도,충청남도,공주시,웅진동,선거일투표,더불어민주당 박수현|국민의힘 김태흠,989|1311,1311,989,2300
3,충청남도,충청남도,공주시,금학동,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,640|254,640,254,894
3,충청남도,충청남도,공주시,금학동,선거일투표,더불어민주당 박수현|국민의힘 김태흠,797|842,842,797,1639
3,충청남도,충청남도,공주시,옥룡동,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,828|456,828,456,1284
3,충청남도,충청남도,공주시,옥룡동,선거일투표,더불어민주당 박수현|국민의힘 김태흠,975|1380,1380,975,2355
3,충청남도,충청남도,공주시,신관동,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,2455|962,2455,962,3417
3,충청남도,충청남도,공주시,신관동,선거일투표,더불어민주당 박수현|국민의힘 김태흠,2781|3224,3224,2781,6005
3,충청남도,충청남도,공주시,월송동,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,2045|758,2045,758,2803
3,충청남도,충청남도,공주시,월송동,선거일투표,더불어민주당 박수현|국민의힘 김태흠,2430|2281,2430,2281,4711
3,충청남도,충청남도,보령시,웅천읍,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,561|517,561,517,1078
3,충청남도,충청남도,보령시,웅천읍,선거일투표,더불어민주당 박수현|국민의힘 김태흠,597|1496,1496,597,2093
3,충청남도,충청남도,보령시,주포면,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,182|175,182,175,357
3,충청남도,충청남도,보령시,주포면,선거일투표,더불어민주당 박수현|국민의힘 김태흠,140|350,350,140,490
3,충청남도,충청남도,보령시,주교면,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,508|377,508,377,885
3,충청남도,충청남도,보령시,주교면,선거일투표,더불어민주당 박수현|국민의힘 김태흠,510|947,947,510,1457
3,충청남도,충청남도,보령시,오천면,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,179|221,221,179,400
3,충청남도,충청남도,보령시,오천면,선거일투표,더불어민주당 박수현|국민의힘 김태흠,531|1195,1195,531,1726
3,충청남도,충청남도,보령시,천북면,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,338|327,338,327,665
3,충청남도,충청남도,보령시,천북면,선거일투표,더불어민주당 박수현|국민의힘 김태흠,312|795,795,312,1107
3,충청남도,충청남도,보령시,청소면,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,231|251,251,231,482
3,충청남도,충청남도,보령시,청소면,선거일투표,더불어민주당 박수현|국민의힘 김태흠,222|602,602,222,824
3,충청남도,충청남도,보령시,청라면,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,253|243,253,243,496
3,충청남도,충청남도,보령시,청라면,선거일투표,더불어민주당 박수현|국민의힘 김태흠,415|1002,1002,415,1417
3,충청남도,충청남도,보령시,남포면,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,462|413,462,413,875
3,충청남도,충청남도,보령시,남포면,선거일투표,더불어민주당 박수현|국민의힘 김태흠,512|1159,1159,512,1671
3,충청남도,충청남도,보령시,주산면,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,238|239,239,238,477
3,충청남도,충청남도,보령시,주산면,선거일투표,더불어민주당 박수현|국민의힘 김태흠,251|528,528,251,779
3,충청남도,충청남도,보령시,미산면,관내사전투표,더불어민주당 박수현|국민의힘 김태흠,102|101,102,101,203
